date,description,amount
2024-07-06,"LOCAL BISTRO",-35.45
2024-07-06,"LOCAL COFFEE SHOP",-11.23
2024-07-06,"BEST BUY",-46.92
2024-07-06,"7-ELEVEN",-19.28
2024-07-07,"COSTCO WHOLESALE",-104.88
2024-07-07,"EXXON MOBIL",-50.34
2024-07-07,"SUBWAY",-43.12
2024-07-07,"STARBUCKS",-8.54
2024-07-07,"SPOTIFY",-48.36
2024-07-07,"AMAZON.COM",-18.84
2024-07-08,"ARCO AMPM",-70.17
2024-07-08,"PIZZA PORT",-36.05
2024-07-08,"LOCAL COFFEE SHOP",-5.69
2024-07-08,"PLAYSTATION NETWORK",-44.80
2024-07-09,"SPROUTS FARMERS MKT",-44.19
2024-07-09,"SUSHI HOUSE",-14.07
2024-07-09,"PHILZ COFFEE",-7.29
2024-07-10,"COSTCO WHOLESALE",-91.82
2024-07-10,"CHIPOTLE",-16.58
2024-07-10,"STARBUCKS",-7.31
2024-07-10,"CVS",-51.97
2024-07-10,"FASTTRAK",-28.33
2024-07-10,"7-ELEVEN",-18.33
2024-07-11,"ARCO AMPM",-45.64
2024-07-11,"SUBWAY",-44.35
2024-07-11,"PEETS COFFEE",-4.89
2024-07-11,"GAP",-68.46
2024-07-11,"PLAYSTATION NETWORK",-5.02
2024-07-11,"7-ELEVEN",-14.46
2024-07-12,"PIZZA PORT",-20.60
2024-07-12,"LOCAL COFFEE SHOP",-9.39
2024-07-12,"UNIQLO",-19.19
2024-07-12,"AMC THEATRES",-23.54
2024-07-12,"STARBUCKS",-15.81
2024-07-13,"WALMART SUPERCENTER",-32.50
2024-07-13,"EXXON MOBIL",-51.41
2024-07-13,"DOORDASH",-64.14
2024-07-13,"PEETS COFFEE",-4.88
2024-07-13,"DOLLAR STORE",-19.28
2024-07-13,"FASTTRAK",-18.91
2024-07-13,"WALGREENS",-15.12
2024-07-13,"STARBUCKS",-11.80
2024-07-14,"COSTCO WHOLESALE",-107.91
2024-07-14,"EXXON MOBIL",-70.39
2024-07-14,"TACO BELL",-10.66
2024-07-14,"PEETS COFFEE",-4.81
2024-07-14,"UNIQLO",-81.03
2024-07-14,"AMC THEATRES",-13.29
2024-07-14,"7-ELEVEN",-10.63
2024-07-14,"MCDONALDS",-14.90
2024-07-15,"ACH PAYROLL",4292.00
2024-07-15,"PG&E ELECTRIC",-120.56
2024-07-15,"ARCO AMPM",-48.54
2024-07-15,"PIZZA PORT",-10.58
2024-07-15,"STARBUCKS",-10.65
2024-07-15,"TARGET",-77.91
2024-07-15,"BART TICKET",-3.42
2024-07-15,"STEAM GAMES",-38.15
2024-07-15,"7-ELEVEN",-13.73
2024-07-16,"SUSHI HOUSE",-33.27
2024-07-16,"PEETS COFFEE",-5.58
2024-07-16,"UNIQLO",-78.81
2024-07-16,"LIME SCOOTER",-22.45
2024-07-16,"KINDLE EBOOK",-40.69
2024-07-16,"MCDONALDS",-20.34
2024-07-17,"DOORDASH",-39.47
2024-07-17,"PHILZ COFFEE",-4.56
2024-07-17,"AMAZON PRIME",-14.08
2024-07-17,"FASTTRAK",-9.27
2024-07-18,"SUSHI HOUSE",-23.46
2024-07-18,"DUNKIN",-4.00
2024-07-18,"BEST BUY",-11.33
2024-07-18,"CLIPPER CARD",-28.86
2024-07-18,"STARBUCKS",-11.39
2024-07-18,"AMAZON.COM",-21.96
2024-07-19,"WALMART SUPERCENTER",-86.29
2024-07-19,"UBER EATS",-31.63
2024-07-19,"PHILZ COFFEE",-7.77
2024-07-19,"CVS",-40.52
2024-07-20,"WHOLE FOODS MKT",-52.32
2024-07-20,"ARCO AMPM",-67.73
2024-07-20,"PANERA BREAD",-11.91
2024-07-20,"STARBUCKS",-11.19
2024-07-20,"AMAZON.COM",-35.45
2024-07-20,"KINDLE EBOOK",-56.35
2024-07-20,"7-ELEVEN",-10.07
2024-07-21,"WALMART SUPERCENTER",-87.96
2024-07-21,"CHEVRON",-42.99
2024-07-21,"LOCAL BISTRO",-19.41
2024-07-21,"PHILZ COFFEE",-5.35
2024-07-21,"TARGET",-50.99
2024-07-21,"LIME SCOOTER",-12.77
2024-07-22,"LOCAL BISTRO",-29.67
2024-07-22,"PEETS COFFEE",-10.54
2024-07-22,"GAP",-55.25
2024-07-23,"CHEVRON",-43.53
2024-07-23,"MCDONALDS",-8.73
2024-07-23,"PEETS COFFEE",-9.92
2024-07-23,"CVS",-69.06
2024-07-23,"FASTTRAK",-19.37
2024-07-23,"SPOTIFY",-19.74
2024-07-23,"AMAZON.COM",-10.48
2024-07-23,"STARBUCKS",-24.79
2024-07-23,"7-ELEVEN",-10.55
2024-07-24,"WALMART SUPERCENTER",-66.02
2024-07-24,"76 STATION",-49.15
2024-07-24,"PANERA BREAD",-23.67
2024-07-24,"DUNKIN",-5.05
2024-07-24,"WALMART.COM",-79.10
2024-07-24,"UBER",-9.35
2024-07-25,"LOCAL MARKET",-40.45
2024-07-25,"IN-N-OUT BURGER",-25.42
2024-07-25,"PEETS COFFEE",-11.09
2024-07-25,"UNIQLO",-16.06
2024-07-26,"SAFEWAY",-32.82
2024-07-26,"SHELL OIL",-37.05
2024-07-26,"MCDONALDS",-37.97
2024-07-26,"PEETS COFFEE",-4.51
2024-07-26,"EBAY",-64.06
2024-07-26,"BART TICKET",-29.61
2024-07-26,"AMAZON.COM",-6.55
2024-07-27,"COSTCO WHOLESALE",-82.04
2024-07-27,"CHEVRON",-40.28
2024-07-27,"LOCAL BISTRO",-11.34
2024-07-27,"LOCAL COFFEE SHOP",-6.73
2024-07-27,"UNIQLO",-70.13
2024-07-28,"WHOLE FOODS MKT",-51.04
2024-07-28,"76 STATION",-62.24
2024-07-28,"UBER EATS",-25.47
2024-07-28,"DUNKIN",-11.04
2024-07-28,"UNIQLO",-76.79
2024-07-28,"FASTTRAK",-18.78
2024-07-29,"76 STATION",-74.39
2024-07-29,"LOCAL BISTRO",-34.27
2024-07-29,"PEETS COFFEE",-10.59
2024-07-29,"DOLLAR STORE",-50.07
2024-07-29,"LYFT",-9.90
2024-07-29,"STARBUCKS",-14.76
2024-07-29,"AMAZON.COM",-7.86
2024-07-29,"AMAZON.COM",-17.37
2024-07-30,"76 STATION",-70.83
2024-07-30,"IN-N-OUT BURGER",-32.62
2024-07-30,"LOCAL COFFEE SHOP",-8.17
2024-07-30,"GAP",-17.00
2024-07-30,"PARKING METER",-6.67
2024-07-30,"RITE AID",-31.57
2024-07-30,"7-ELEVEN",-18.27
2024-07-30,"STARBUCKS",-9.01
2024-07-31,"SUBWAY",-17.74
2024-07-31,"PHILZ COFFEE",-4.72
2024-07-31,"LYFT",-7.06
2024-07-31,"PLAYSTATION NETWORK",-33.34
2024-08-01,"ACH PAYROLL",4410.61
2024-08-01,"AVALON APARTMENTS",-2400.00
2024-08-01,"WALMART SUPERCENTER",-46.71
2024-08-01,"SUSHI HOUSE",-25.36
2024-08-01,"LOCAL COFFEE SHOP",-11.39
2024-08-01,"GOOGLE STORAGE",-19.72
2024-08-01,"CVS",-83.97
2024-08-01,"AMC THEATRES",-55.44
2024-08-01,"24 HOUR FITNESS",-37.48
2024-08-02,"76 STATION",-64.68
2024-08-02,"PIZZA PORT",-19.61
2024-08-02,"DUNKIN",-6.36
2024-08-02,"DAVE AND BUSTERS",-41.99
2024-08-02,"AMAZON.COM",-6.68
2024-08-03,"TRADER JOES",-44.45
2024-08-03,"ARCO AMPM",-51.23
2024-08-03,"SUSHI HOUSE",-26.70
2024-08-03,"DUNKIN",-6.52
2024-08-03,"AMAZON.COM",-39.85
2024-08-03,"STEAM GAMES",-11.06
2024-08-03,"AMAZON.COM",-19.76
2024-08-03,"STARBUCKS",-12.16
2024-08-03,"AMAZON.COM",-15.86
2024-08-04,"TRADER JOES",-62.96
2024-08-04,"CHEVRON",-73.33
2024-08-04,"MCDONALDS",-25.97
2024-08-04,"PHILZ COFFEE",-4.57
2024-08-04,"EBAY",-72.98
2024-08-04,"BART TICKET",-20.35
2024-08-04,"7-ELEVEN",-18.02
2024-08-05,"SAFEWAY",-46.42
2024-08-05,"76 STATION",-54.89
2024-08-05,"TACO BELL",-37.72
2024-08-05,"LOCAL COFFEE SHOP",-7.14
2024-08-05,"WALMART.COM",-20.81
2024-08-05,"DAVE AND BUSTERS",-37.52
2024-08-05,"AMAZON.COM",-18.09
2024-08-06,"SHELL OIL",-61.84
2024-08-06,"CHIPOTLE",-19.95
2024-08-06,"STARBUCKS",-10.07
2024-08-06,"DISNEY PLUS",-14.15
2024-08-06,"AMAZON.COM",-62.94
2024-08-06,"AMAZON.COM",-22.85
2024-08-07,"WHOLE FOODS MKT",-20.55
2024-08-07,"CHIPOTLE",-22.42
2024-08-07,"STARBUCKS",-10.71
2024-08-07,"GAP",-19.86
2024-08-07,"AMC THEATRES",-29.92
2024-08-07,"MCDONALDS",-22.37
2024-08-08,"COSTCO WHOLESALE",-56.84
2024-08-08,"76 STATION",-41.59
2024-08-08,"SUBWAY",-41.80
2024-08-08,"LOCAL COFFEE SHOP",-7.03
2024-08-08,"AMAZON.COM",-11.51
2024-08-09,"WALMART SUPERCENTER",-84.18
2024-08-09,"CHEVRON",-69.68
2024-08-09,"DOORDASH",-22.06
2024-08-09,"LOCAL COFFEE SHOP",-9.20
2024-08-09,"CVS",-29.35
2024-08-10,"SDG&E UTILITIES",-133.14
2024-08-10,"LOCAL MARKET",-61.87
2024-08-10,"EXXON MOBIL",-58.70
2024-08-10,"PANERA BREAD",-24.94
2024-08-10,"PEETS COFFEE",-11.36
2024-08-10,"DOLLAR STORE",-34.48
2024-08-10,"UBER",-20.55
2024-08-10,"MCDONALDS",-16.49
2024-08-11,"TRADER JOES",-37.58
2024-08-11,"76 STATION",-51.73
2024-08-11,"MCDONALDS",-11.75
2024-08-11,"DUNKIN",-5.95
2024-08-11,"MCDONALDS",-20.15
2024-08-11,"MCDONALDS",-15.90
2024-08-12,"WALMART SUPERCENTER",-111.24
2024-08-12,"CHEVRON",-51.89
2024-08-12,"UBER EATS",-12.64
2024-08-12,"LOCAL COFFEE SHOP",-7.83
2024-08-12,"BART TICKET",-27.10
2024-08-12,"SPOTIFY",-18.19
2024-08-12,"COPAY",-11.38
2024-08-13,"SHELL OIL",-72.33
2024-08-13,"IN-N-OUT BURGER",-41.99
2024-08-13,"LOCAL COFFEE SHOP",-6.36
2024-08-13,"DOLLAR STORE",-13.69
2024-08-14,"SHELL OIL",-66.89
2024-08-14,"PIZZA PORT",-13.54
2024-08-14,"PEETS COFFEE",-6.10
2024-08-14,"UNIQLO",-42.11
2024-08-14,"CLIPPER CARD",-11.49
2024-08-14,"COPAY",-22.95
2024-08-15,"PAYROLL DEPOSIT",4205.33
2024-08-15,"WALMART SUPERCENTER",-16.57
2024-08-15,"UBER EATS",-27.62
2024-08-15,"PEETS COFFEE",-8.58
2024-08-15,"AMAZON.COM",-27.20
2024-08-15,"FASTTRAK",-8.98
2024-08-15,"CVS PHARMACY",-32.74
2024-08-16,"EXXON MOBIL",-74.36
2024-08-16,"PIZZA PORT",-44.84
2024-08-16,"LOCAL COFFEE SHOP",-5.71
2024-08-16,"GOOGLE STORAGE",-8.70
2024-08-16,"AMAZON.COM",-12.90
2024-08-16,"MCDONALDS",-16.40
2024-08-17,"WHOLE FOODS MKT",-46.39
2024-08-17,"EXXON MOBIL",-60.03
2024-08-17,"LOCAL BISTRO",-43.73
2024-08-17,"PEETS COFFEE",-4.34
2024-08-17,"DOLLAR STORE",-13.80
2024-08-17,"LIME SCOOTER",-5.65
2024-08-18,"LOCAL MARKET",-115.06
2024-08-18,"SHELL OIL",-47.55
2024-08-18,"PANERA BREAD",-23.73
2024-08-18,"PHILZ COFFEE",-4.66
2024-08-18,"DOLLAR STORE",-54.46
2024-08-18,"STEAM GAMES",-12.41
2024-08-19,"ARCO AMPM",-45.28
2024-08-19,"LOCAL BISTRO",-35.56
2024-08-19,"PHILZ COFFEE",-6.74
2024-08-19,"AMAZON.COM",-72.96
2024-08-19,"FASTTRAK",-28.70
2024-08-19,"SPOTIFY",-43.44
2024-08-19,"MCDONALDS",-18.61
2024-08-20,"PG&E ELECTRIC",-68.93
2024-08-20,"UBER EATS",-11.87
2024-08-20,"LOCAL COFFEE SHOP",-8.65
2024-08-20,"BEST BUY",-21.85
2024-08-20,"LIME SCOOTER",-19.50
2024-08-20,"STEAM GAMES",-12.78
2024-08-20,"CVS PHARMACY",-23.20
2024-08-20,"STARBUCKS",-22.13
2024-08-20,"AMAZON.COM",-18.56
2024-08-21,"SDG&E UTILITIES",-140.35
2024-08-21,"MCDONALDS",-15.68
2024-08-21,"STARBUCKS",-7.59
2024-08-21,"WALMART.COM",-46.96
2024-08-21,"7-ELEVEN",-7.45
2024-08-22,"CHEVRON",-57.17
2024-08-22,"LOCAL BISTRO",-22.26
2024-08-22,"STARBUCKS",-4.09
2024-08-22,"CVS",-79.11
2024-08-22,"CLIPPER CARD",-28.77
2024-08-23,"MCDONALDS",-25.96
2024-08-23,"PEETS COFFEE",-5.64
2024-08-23,"UBER",-16.21
2024-08-23,"KINDLE EBOOK",-18.07
2024-08-23,"MCDONALDS",-21.53
2024-08-24,"WALMART SUPERCENTER",-109.27
2024-08-24,"SHELL OIL",-50.78
2024-08-24,"PIZZA PORT",-16.11
2024-08-24,"STARBUCKS",-11.02
2024-08-24,"SPOTIFY USA",-10.97
2024-08-24,"DOLLAR STORE",-80.15
2024-08-24,"SPOTIFY",-53.32
2024-08-25,"LOCAL MARKET",-100.46
2024-08-25,"76 STATION",-55.60
2024-08-25,"PIZZA PORT",-21.10
2024-08-25,"PEETS COFFEE",-6.34
2024-08-25,"WALMART.COM",-17.18
2024-08-25,"FASTTRAK",-28.08
2024-08-25,"PLAYSTATION NETWORK",-28.07
2024-08-26,"LOCAL MARKET",-32.78
2024-08-26,"EXXON MOBIL",-64.56
2024-08-26,"IN-N-OUT BURGER",-13.98
2024-08-26,"STARBUCKS",-6.71
2024-08-26,"GAP",-50.52
2024-08-26,"STEAM GAMES",-44.60
2024-08-26,"MCDONALDS",-14.94
2024-08-27,"76 STATION",-39.04
2024-08-27,"UBER EATS",-15.21
2024-08-27,"PEETS COFFEE",-11.97
2024-08-27,"DOLLAR STORE",-83.98
2024-08-27,"BART TICKET",-5.02
2024-08-27,"WALGREENS",-31.72
2024-08-28,"WALMART SUPERCENTER",-39.02
2024-08-28,"SHELL OIL",-70.56
2024-08-28,"LOCAL BISTRO",-35.30
2024-08-28,"PEETS COFFEE",-9.64
2024-08-28,"DOLLAR STORE",-82.41
2024-08-28,"7-ELEVEN",-12.29
2024-08-29,"ARCO AMPM",-58.12
2024-08-29,"SUBWAY",-20.73
2024-08-29,"STARBUCKS",-7.08
2024-08-29,"7-ELEVEN",-17.00
2024-08-29,"MCDONALDS",-5.48
2024-08-30,"WALMART SUPERCENTER",-86.57
2024-08-30,"CHEVRON",-42.32
2024-08-30,"PANERA BREAD",-25.24
2024-08-30,"STARBUCKS",-10.80
2024-08-30,"EBAY",-71.99
2024-08-30,"SPOTIFY",-44.61
2024-08-31,"SPROUTS FARMERS MKT",-34.10
2024-08-31,"SHELL OIL",-63.38
2024-08-31,"PANERA BREAD",-22.39
2024-08-31,"LOCAL COFFEE SHOP",-5.39
2024-08-31,"GAP",-45.84
2024-08-31,"SPOTIFY",-5.20
2024-08-31,"CVS PHARMACY",-18.48
2024-08-31,"STARBUCKS",-22.40
2024-09-01,"PAYROLL DEPOSIT",4341.44
2024-09-01,"RENT PAYMENT",-2400.00
2024-09-01,"COSTCO WHOLESALE",-64.05
2024-09-01,"ARCO AMPM",-37.74
2024-09-01,"DOORDASH",-11.96
2024-09-01,"STARBUCKS",-10.83
2024-09-01,"CVS",-80.90
2024-09-01,"PARKING METER",-15.58
2024-09-01,"EQUINOX",-87.08
2024-09-02,"EXXON MOBIL",-67.11
2024-09-02,"DOORDASH",-16.20
2024-09-02,"STARBUCKS",-6.05
2024-09-02,"GOOGLE STORAGE",-19.18
2024-09-02,"CVS",-19.98
2024-09-02,"STEAM GAMES",-21.73
2024-09-03,"CHEVRON",-68.03
2024-09-03,"UBER EATS",-34.22
2024-09-03,"STARBUCKS",-4.66
2024-09-03,"LYFT",-14.16
2024-09-03,"DAVE AND BUSTERS",-48.47
2024-09-04,"UBER EATS",-40.51
2024-09-04,"LOCAL COFFEE SHOP",-10.90
2024-09-05,"PIZZA PORT",-19.44
2024-09-05,"STARBUCKS",-4.47
2024-09-05,"DOLLAR STORE",-49.77
2024-09-05,"LIME SCOOTER",-24.24
2024-09-06,"CHEVRON",-68.65
2024-09-06,"TACO BELL",-30.59
2024-09-06,"STARBUCKS",-11.79
2024-09-06,"TICKETMASTER",-51.35
2024-09-07,"COSTCO WHOLESALE",-41.89
2024-09-07,"76 STATION",-49.26
2024-09-07,"DOORDASH",-9.69
2024-09-07,"PEETS COFFEE",-8.05
2024-09-07,"AMAZON.COM",-28.68
2024-09-07,"STARBUCKS",-17.16
2024-09-07,"MCDONALDS",-17.88
2024-09-08,"VERIZON WIRELESS",-74.18
2024-09-08,"WALMART SUPERCENTER",-69.10
2024-09-08,"EXXON MOBIL",-44.53
2024-09-08,"MCDONALDS",-34.91
2024-09-08,"PEETS COFFEE",-4.99
2024-09-08,"AMAZON.COM",-73.41
2024-09-08,"PARKING METER",-14.81
2024-09-08,"STARBUCKS",-18.50
2024-09-09,"SHELL OIL",-52.32
2024-09-09,"IN-N-OUT BURGER",-13.71
2024-09-09,"PHILZ COFFEE",-11.58
2024-09-09,"AMAZON.COM",-16.79
2024-09-09,"7-ELEVEN",-10.27
2024-09-10,"SPROUTS FARMERS MKT",-74.87
2024-09-10,"SUSHI HOUSE",-43.97
2024-09-10,"DUNKIN",-9.99
2024-09-10,"FASTTRAK",-20.55
2024-09-11,"EXXON MOBIL",-45.92
2024-09-11,"CHIPOTLE",-16.23
2024-09-11,"DUNKIN",-6.07
2024-09-11,"GOOGLE STORAGE",-7.68
2024-09-11,"GAP",-49.23
2024-09-11,"STARBUCKS",-7.28
2024-09-12,"SUBWAY",-14.63
2024-09-12,"PHILZ COFFEE",-6.80
2024-09-12,"TARGET",-72.29
2024-09-12,"UBER",-34.16
2024-09-12,"AMC THEATRES",-59.37
2024-09-12,"STARBUCKS",-8.44
2024-09-13,"SPROUTS FARMERS MKT",-47.30
2024-09-13,"76 STATION",-63.86
2024-09-13,"PANERA BREAD",-42.96
2024-09-13,"PEETS COFFEE",-11.72
2024-09-13,"AMAZON.COM",-60.08
2024-09-13,"LYFT",-22.99
2024-09-13,"AMC THEATRES",-42.17
2024-09-14,"TRADER JOES",-28.07
2024-09-14,"ARCO AMPM",-67.20
2024-09-14,"LOCAL BISTRO",-29.89
2024-09-14,"PHILZ COFFEE",-9.01
2024-09-14,"TICKETMASTER",-55.95
2024-09-14,"MCDONALDS",-8.57
2024-09-14,"MCDONALDS",-9.64
2024-09-15,"DIRECT DEPOSIT - EMPLOYER",4290.17
2024-09-15,"SPROUTS FARMERS MKT",-92.89
2024-09-15,"SHELL OIL",-66.50
2024-09-15,"PIZZA PORT",-30.73
2024-09-15,"DUNKIN",-4.35
2024-09-15,"WALMART.COM",-15.56
2024-09-15,"TICKETMASTER",-58.42
2024-09-15,"RITE AID",-47.14
2024-09-15,"STARBUCKS",-16.03
2024-09-16,"ARCO AMPM",-71.23
2024-09-16,"LOCAL BISTRO",-35.82
2024-09-16,"PHILZ COFFEE",-5.18
2024-09-16,"CVS",-45.15
2024-09-16,"DAVE AND BUSTERS",-21.33
2024-09-17,"COSTCO WHOLESALE",-24.75
2024-09-17,"EXXON MOBIL",-68.34
2024-09-17,"PANERA BREAD",-31.43
2024-09-17,"PEETS COFFEE",-6.69
2024-09-17,"EBAY",-20.57
2024-09-17,"LIME SCOOTER",-28.38
2024-09-17,"STARBUCKS",-18.70
2024-09-18,"EXXON MOBIL",-61.87
2024-09-18,"SUSHI HOUSE",-19.54
2024-09-18,"LOCAL COFFEE SHOP",-9.34
2024-09-18,"CVS",-92.05
2024-09-18,"BART TICKET",-4.67
2024-09-18,"MCDONALDS",-15.20
2024-09-18,"STARBUCKS",-24.69
2024-09-19,"IN-N-OUT BURGER",-37.68
2024-09-19,"LOCAL COFFEE SHOP",-6.45
2024-09-19,"7-ELEVEN",-14.46
2024-09-20,"76 STATION",-56.51
2024-09-20,"SUBWAY",-21.93
2024-09-20,"DUNKIN",-7.05
2024-09-20,"AMAZON.COM",-39.95
2024-09-21,"WHOLE FOODS MKT",-66.76
2024-09-21,"76 STATION",-52.08
2024-09-21,"SUBWAY",-12.73
2024-09-21,"PHILZ COFFEE",-4.47
2024-09-21,"BEST BUY",-21.73
2024-09-21,"MCDONALDS",-21.94
2024-09-22,"WATER DISTRICT",-140.36
2024-09-22,"LOCAL MARKET",-119.22
2024-09-22,"CHEVRON",-72.35
2024-09-22,"PANERA BREAD",-18.53
2024-09-22,"LOCAL COFFEE SHOP",-6.97
2024-09-22,"TARGET",-45.84
2024-09-22,"PLAYSTATION NETWORK",-31.06
2024-09-23,"SHELL OIL",-74.06
2024-09-23,"DOORDASH",-42.55
2024-09-23,"PHILZ COFFEE",-5.84
2024-09-23,"CVS",-19.11
2024-09-23,"CLIPPER CARD",-12.75
2024-09-24,"WHOLE FOODS MKT",-69.68
2024-09-24,"SHELL OIL",-36.23
2024-09-24,"PANERA BREAD",-20.76
2024-09-24,"LOCAL COFFEE SHOP",-4.31
2024-09-24,"LIME SCOOTER",-23.25
2024-09-24,"DAVE AND BUSTERS",-42.39
2024-09-25,"DOORDASH",-13.47
2024-09-25,"LOCAL COFFEE SHOP",-5.05
2024-09-25,"EBAY",-57.61
2024-09-25,"FASTTRAK",-25.59
2024-09-26,"SUSHI HOUSE",-23.52
2024-09-26,"PEETS COFFEE",-7.16
2024-09-26,"LYFT",-23.38
2024-09-26,"PLAYSTATION NETWORK",-19.94
2024-09-26,"COPAY",-42.38
2024-09-27,"CHEVRON",-61.96
2024-09-27,"PIZZA PORT",-25.11
2024-09-27,"STARBUCKS",-8.34
2024-09-27,"MCDONALDS",-21.62
2024-09-28,"COSTCO WHOLESALE",-26.68
2024-09-28,"ARCO AMPM",-55.18
2024-09-28,"SUBWAY",-21.88
2024-09-28,"STARBUCKS",-8.99
2024-09-28,"APPLE ICLOUD",-16.51
2024-09-28,"AMAZON.COM",-8.72
2024-09-29,"WHOLE FOODS MKT",-116.81
2024-09-29,"SHELL OIL",-45.99
2024-09-29,"IN-N-OUT BURGER",-20.32
2024-09-29,"STARBUCKS",-6.68
2024-09-29,"AMAZON.COM",-54.44
2024-09-29,"7-ELEVEN",-7.92
2024-09-30,"PANERA BREAD",-15.85
2024-09-30,"DUNKIN",-5.06
2024-09-30,"DOLLAR STORE",-44.37
2024-09-30,"UBER",-15.67
2024-10-01,"DIRECT DEPOSIT - EMPLOYER",4283.86
2024-10-01,"RENT PAYMENT",-2400.00
2024-10-01,"CHEVRON",-73.25
2024-10-01,"PANERA BREAD",-29.39
2024-10-01,"PEETS COFFEE",-11.11
2024-10-01,"24 HOUR FITNESS",-94.11
2024-10-01,"AMAZON.COM",-12.96
2024-10-01,"7-ELEVEN",-11.26
2024-10-01,"7-ELEVEN",-22.88
2024-10-01,"AMAZON.COM",-9.83
2024-10-01,"STARBUCKS",-10.09
2024-10-02,"UBER EATS",-23.40
2024-10-02,"DUNKIN",-9.41
2024-10-02,"WALMART.COM",-23.79
2024-10-02,"FASTTRAK",-33.98
2024-10-02,"AMAZON.COM",-16.30
2024-10-03,"COMCAST INTERNET",-56.70
2024-10-03,"UBER EATS",-23.44
2024-10-03,"STARBUCKS",-8.14
2024-10-03,"CVS",-64.49
2024-10-03,"LYFT",-24.12
2024-10-03,"MCDONALDS",-15.30
2024-10-04,"76 STATION",-74.67
2024-10-04,"UBER EATS",-17.29
2024-10-04,"LOCAL COFFEE SHOP",-7.06
2024-10-04,"KINDLE EBOOK",-9.27
2024-10-04,"STARBUCKS",-15.52
2024-10-04,"AMAZON.COM",-22.40
2024-10-05,"WATER DISTRICT",-167.39
2024-10-05,"TRADER JOES",-101.73
2024-10-05,"76 STATION",-63.98
2024-10-05,"SUSHI HOUSE",-12.63
2024-10-05,"DUNKIN",-4.53
2024-10-05,"EBAY",-12.77
2024-10-05,"MCDONALDS",-20.41
2024-10-05,"AMAZON.COM",-13.06
2024-10-06,"COSTCO WHOLESALE",-29.81
2024-10-06,"SHELL OIL",-40.08
2024-10-06,"SUBWAY",-18.66
2024-10-06,"PHILZ COFFEE",-9.28
2024-10-06,"CVS",-81.21
2024-10-06,"DAVE AND BUSTERS",-51.07
2024-10-07,"WHOLE FOODS MKT",-55.90
2024-10-07,"SHELL OIL",-65.56
2024-10-07,"MCDONALDS",-42.50
2024-10-07,"STARBUCKS",-9.94
2024-10-07,"GAP",-38.75
2024-10-07,"LYFT",-8.54
2024-10-08,"WATER DISTRICT",-105.38
2024-10-08,"EXXON MOBIL",-59.26
2024-10-08,"UBER EATS",-12.01
2024-10-08,"PEETS COFFEE",-9.46
2024-10-08,"TARGET",-47.12
2024-10-08,"BART TICKET",-33.51
2024-10-08,"7-ELEVEN",-7.15
2024-10-09,"SHELL OIL",-69.39
2024-10-09,"TACO BELL",-37.98
2024-10-09,"PEETS COFFEE",-11.00
2024-10-09,"EBAY",-34.48
2024-10-09,"7-ELEVEN",-24.70
2024-10-10,"WALMART SUPERCENTER",-107.64
2024-10-10,"EXXON MOBIL",-52.41
2024-10-10,"DOORDASH",-43.24
2024-10-10,"LOCAL COFFEE SHOP",-4.18
2024-10-10,"PLAYSTATION NETWORK",-33.33
2024-10-11,"ARCO AMPM",-57.41
2024-10-11,"DOORDASH",-18.31
2024-10-11,"STARBUCKS",-11.36
2024-10-12,"SAFEWAY",-32.67
2024-10-12,"SHELL OIL",-72.34
2024-10-12,"PANERA BREAD",-34.55
2024-10-12,"DUNKIN",-5.90
2024-10-12,"AMAZON.COM",-40.06
2024-10-12,"UBER",-32.22
2024-10-13,"WHOLE FOODS MKT",-95.72
2024-10-13,"EXXON MOBIL",-74.23
2024-10-13,"PIZZA PORT",-50.69
2024-10-13,"PHILZ COFFEE",-10.57
2024-10-13,"GAP",-16.10
2024-10-14,"ARCO AMPM",-35.37
2024-10-14,"MCDONALDS",-22.59
2024-10-14,"STARBUCKS",-8.94
2024-10-14,"BEST BUY",-77.26
2024-10-15,"PAYROLL DEPOSIT",4385.27
2024-10-15,"76 STATION",-42.45
2024-10-15,"UBER EATS",-39.31
2024-10-15,"PHILZ COFFEE",-5.27
2024-10-15,"COPAY",-48.93
2024-10-15,"STARBUCKS",-22.79
2024-10-16,"COSTCO WHOLESALE",-56.82
2024-10-16,"IN-N-OUT BURGER",-38.92
2024-10-16,"PHILZ COFFEE",-9.01
2024-10-16,"DOLLAR STORE",-71.17
2024-10-16,"AMAZON.COM",-13.28
2024-10-16,"MCDONALDS",-7.27
2024-10-16,"AMAZON.COM",-12.78
2024-10-17,"WALMART SUPERCENTER",-96.47
2024-10-17,"EXXON MOBIL",-44.52
2024-10-17,"MCDONALDS",-24.86
2024-10-17,"DUNKIN",-4.10
2024-10-17,"BEST BUY",-26.32
2024-10-17,"MCDONALDS",-21.47
2024-10-17,"STARBUCKS",-10.57
2024-10-17,"AMAZON.COM",-18.31
2024-10-18,"TRADER JOES",-86.10
2024-10-18,"CHEVRON",-60.29
2024-10-18,"TACO BELL",-18.34
2024-10-18,"DUNKIN",-6.68
2024-10-18,"NYT SUBSCRIPTION",-7.18
2024-10-18,"EBAY",-83.90
2024-10-18,"LYFT",-26.76
2024-10-18,"STEAM GAMES",-32.77
2024-10-18,"STARBUCKS",-13.44
2024-10-18,"7-ELEVEN",-13.92
2024-10-19,"SPROUTS FARMERS MKT",-55.43
2024-10-19,"ARCO AMPM",-53.08
